Fecha de operación; Precio ;;
13/4/2016; $ 2.100,00 ;;
14/4/2016; $ 2.200,00 ;;
15/4/2016; $ 2.200,00 ;;
18/4/2016; $ 2.100,00 ;;
19/4/2016; S/C ;;
20/4/2016; $ 2.200,00 ;;
21/4/2016; S/C ;;
22/4/2016; S/C ;;
25/4/2016; $ 2.200,00 ;;
26/4/2016; $ 2.200,00 ;;
27/4/2016; $ 2.200,00 ;;
28/4/2016; S/C ;;
29/4/2016; $ 2.250,00 ;;
2/5/2016; $ 2.230,00 ;;
3/5/2016; $ 2.230,00 ;;
4/5/2016; $ 2.400,00 ;;
5/5/2016; S/C ;;
6/5/2016; S/C ;;
9/5/2016; $ 2.400,00 ;;
10/5/2016; $ 2.400,00 ;;
11/5/2016; $ 2.400,00 ;;
12/5/2016; $ 2.400,00 ;;
13/5/2016; $ 2.400,00 ;;
16/5/2016; $ 2.400,00 ;;
17/5/2016; $ 2.400,00 ;;
18/5/2016; $ 2.410,00 ;;
19/5/2016; $ 2.450,00 ;;
20/5/2016; $ 2.500,00 ;;
23/5/2016; $ 2.500,00 ;;
24/5/2016; $ 2.500,00 ;;
26/5/2016; $ 2.500,00 ;;
27/5/2016; $ 2.500,00 ;;
30/5/2016; $ 2.500,00 ;;
31/5/2016; S/C ;;
1/6/2016; S/C ;;
2/6/2016; $ 2.550,00 ;;
3/6/2016; $ 2.550,00 ;;
6/6/2016; $ 2.550,00 ;;
7/6/2016; $ 2.550,00 ;;
8/6/2016; $ 2.550,00 ;;
9/6/2016; $ 2.500,00 ;;
10/6/2016; $ 2.500,00 ;;
13/6/2016; $ 2.500,00 ;;
14/6/2016; $ 2.500,00 ;;
15/6/2016; $ 2.500,00 ;;
16/6/2016; $ 2.500,00 ;;
21/6/2016; $ 2.450,00 ;;
22/6/2016; $ 2.400,00 ;;
23/6/2016; $ 2.400,00 ;;
24/6/2016; $ 2.500,00 ;;
27/6/2016; $ 2.550,00 ;;
28/6/2016; $ 2.580,00 ;;
29/6/2016; $ 2.590,00 ;;
30/6/2016; $ 2.500,00 ;;
1/7/2016; $ 2.550,00 ;;
4/7/2016; $ 2.550,00 ;;
5/7/2016; $ 2.500,00 ;;
6/7/2016; $ 2.480,00 ;;
7/7/2016; $ 2.400,00 ;;
11/7/2016; $ 2.450,00 ;;
12/7/2016; $ 2.430,00 ;;
13/7/2016; $ 2.430,00 ;;
14/7/2016; $ 2.450,00 ;;
15/7/2016; $ 2.450,00 ;;
18/7/2016; $ 2.500,00 ;;
19/7/2016; $ 2.450,00 ;;
20/7/2016; $ 2.470,00 ;;
21/7/2016; $ 2.500,00 ;;
22/7/2016; $ 2.500,00 ;;
25/7/2016; $ 2.480,00 ;;
26/7/2016; $ 2.450,00 ;;
27/7/2016; $ 2.450,00 ;;
28/7/2016; $ 2.450,00 ;;
29/7/2016; $ 2.400,00 ;;
1/8/2016; $ 2.400,00 ;;
2/8/2016; $ 2.400,00 ;;
3/8/2016; $ 2.400,00 ;;
4/8/2016; $ 2.370,00 ;;
5/8/2016; $ 2.400,00 ;;
8/8/2016; $ 2.400,00 ;;
9/8/2016; $ 2.380,00 ;;
10/8/2016; $ 2.350,00 ;;
11/8/2016; $ 2.270,00 ;;
12/8/2016; $ 2.200,00 ;;
16/8/2016; $ 2.200,00 ;;
17/8/2016; $ 2.200,00 ;;
18/8/2016; $ 2.200,00 ;;
19/8/2016; $ 2.200,00 ;;
22/8/2016; $ 2.200,00 ;;
23/8/2016; $ 2.100,00 ;;
24/8/2016; $ 2.100,00 ;;
25/8/2016; $ 2.100,00 ;;
26/8/2016; $ 2.150,00 ;;
29/8/2016; $ 2.150,00 ;;
30/8/2016; $ 2.150,00 ;;
31/8/2016; $ 2.140,00 ;;
1/9/2016; $ 2.130,00 ;;
2/9/2016; $ 2.100,00 ;;
5/9/2016; $ 2.125,00 ;;
6/9/2016; $ 2.125,00 ;;
7/9/2016; $ 2.150,00 ;;
8/9/2016; $ 2.100,00 ;;
9/9/2016; S/C ;;
12/9/2016; $ 2.100,00 ;;
13/9/2016; $ 2.100,00 ;;
14/9/2016; $ 2.100,00 ;;
15/9/2016; $ 2.100,00 ;;
16/9/2016; $ 2.100,00 ;;
19/9/2016; $ 2.100,00 ;;
20/9/2016; $ 2.100,00 ;;
21/9/2016; $ 2.100,00 ;;
22/9/2016; $ 2.100,00 ;;
23/9/2016; $ 2.100,00 ;;
26/9/2016; $ 2.050,00 ;;
27/9/2016; $ 2.050,00 ;;
28/9/2016; $ 2.050,00 ;;
29/9/2016; $ 2.100,00 ;;
30/9/2016; $ 2.090,00 ;;
3/10/2016; $ 2.090,00 ;;
4/10/2016; $ 2.090,00 ;;
5/10/2016; $ 2.100,00 ;;
6/10/2016; $ 2.130,00 ;;
11/10/2016; $ 2.130,00 ;;
12/10/2016; $ 2.145,00 ;;
13/10/2016; $ 2.150,00 ;;
14/10/2016; $ 2.200,00 ;;
17/10/2016; $ 2.200,00 ;;
18/10/2016; $ 2.200,00 ;;
19/10/2016; $ 2.200,00 ;;
20/10/2016; $ 2.245,00 ;;
21/10/2016; $ 2.295,00 ;;
24/10/2016; $ 2.250,00 ;;
25/10/2016; $ 2.250,00 ;;
26/10/2016; $ 2.250,00 ;;
27/10/2016; $ 2.240,00 ;;
28/10/2016; $ 2.245,00 ;;
31/10/2016; $ 2.210,00 ;;
1/11/2016; $ 2.200,00 ;;
2/11/2016; $ 2.180,00 ;;
3/11/2016; $ 2.210,00 ;;
4/11/2016; $ 2.220,00 ;;
7/11/2016; $ 2.200,00 ;;
8/11/2016; $ 2.190,00 ;;
9/11/2016; $ 2.195,00 ;;
10/11/2016; $ 2.200,00 ;;
11/11/2016; $ 2.200,00 ;;
14/11/2016; $ 2.230,00 ;;
15/11/2016; $ 2.255,00 ;;
16/11/2016; $ 2.290,00 ;;
17/11/2016; $ 2.300,00 ;;
18/11/2016; $ 2.285,00 ;;
21/11/2016; $ 2.260,00 ;;
22/11/2016; $ 2.200,00 ;;
23/11/2016; $ 2.200,00 ;;
24/11/2016; $ 2.210,00 ;;
25/11/2016; $ 2.190,00 ;;
29/11/2016; $ 2.135,00 ;;
30/11/2016; $ 2.140,00 ;;
1/12/2016; $ 2.160,00 ;;
2/12/2016; $ 2.160,00 ;;
5/12/2016; $ 2.180,00 ;;
6/12/2016; $ 2.140,00 ;;
7/12/2016; $ 2.180,00 ;;
12/12/2016; $ 2.250,00 ;;
13/12/2016; $ 2.275,00 ;;
14/12/2016; $ 2.330,00 ;;
15/12/2016; $ 2.350,00 ;;
16/12/2016; $ 2.350,00 ;;
19/12/2016; $ 2.370,00 ;;
20/12/2016; $ 2.400,00 ;;
21/12/2016; $ 2.430,00 ;;
22/12/2016; $ 2.460,00 ;;
23/12/2016; $ 2.450,00 ;;
26/12/2016; $ 2.425,00 ;;
27/12/2016; $ 2.445,00 ;;
28/12/2016; $ 2.450,00 ;;
29/12/2016; $ 2.450,00 ;;
30/12/2016; $ 2.480,00 ;;
2/1/2017; $ 2.480,00 ;;
3/1/2017; $ 2.490,00 ;;
4/1/2017; $ 2.495,00 ;;
5/1/2017; $ 2.495,00 ;;
6/1/2017; $ 2.495,00 ;;
9/1/2017; $ 2.490,00 ;;
10/1/2017; $ 2.495,00 ;;
11/1/2017; $ 2.495,00 ;;
12/1/2017; $ 2.490,00 ;;
13/1/2017; $ 2.495,00 ;;
16/1/2017; $ 2.495,00 ;;
17/1/2017; $ 2.495,00 ;;
18/1/2017; $ 2.548,00 ;;
19/1/2017; $ 2.570,00 ;;
20/1/2017; $ 2.590,00 ;;
23/1/2017; $ 2.620,00 ;;
24/1/2017; $ 2.650,00 ;;
25/1/2017; $ 2.650,00 ;;
26/1/2017; $ 2.700,00 ;;
27/1/2017; $ 2.700,00 ;;
30/1/2017; $ 2.720,00 ;;
31/1/2017; $ 2.705,00 ;;
1/2/2017; $ 2.650,00 ;;
2/2/2017; $ 2.675,00 ;;
3/2/2017; $ 2.640,00 ;;
6/2/2017; $ 2.670,00 ;;
7/2/2017; $ 2.695,00 ;;
8/2/2017; $ 2.698,00 ;;
9/2/2017; $ 2.700,00 ;;
10/2/2017; $ 2.690,00 ;;
13/2/2017; $ 2.600,00 ;;
14/2/2017; $ 2.599,00 ;;
15/2/2017; $ 2.598,00 ;;
16/2/2017; $ 2.595,00 ;;
17/2/2017; $ 2.600,00 ;;
20/2/2017; $ 2.600,00 ;;
21/2/2017; $ 2.600,00 ;;
22/2/2017; $ 2.600,00 ;;
23/2/2017; $ 2.570,00 ;;
24/2/2017; $ 2.555,00 ;;
1/3/2017; $ 2.530,00 ;;
2/3/2017; $ 2.530,00 ;;
3/3/2017; $ 2.510,00 ;;
6/3/2017; $ 2.450,00 ;;
7/3/2017; $ 2.440,00 ;;
8/3/2017; $ 2.410,00 ;;
9/3/2017; $ 2.400,00 ;;
10/3/2017; $ 2.390,00 ;;
13/3/2017; $ 2.250,00 ;;
14/3/2017; $ 2.250,00 ;;
15/3/2017; $ 2.250,00 ;;
16/3/2017; $ 2.250,00 ;;
17/3/2017; $ 2.250,00 ;;
20/3/2017; $ 2.250,00 ;;
21/3/2017; $ 2.230,00 ;;
22/3/2017; $ 2.300,00 ;;
23/3/2017; $ 2.350,00 ;;
27/3/2017; $ 2.350,00 ;;
28/3/2017; $ 2.360,00 ;;
29/3/2017; $ 2.400,00 ;;
30/3/2017; $ 2.400,00 ;;
31/3/2017; $ 2.400,00 ;;
3/4/2017; $ 2.400,00 ;;
4/4/2017; $ 2.400,00 ;;
5/4/2017; $ 2.420,00 ;;
6/4/2017; $ 2.400,00 ;;
7/4/2017; $ 2.400,00 ;;
10/4/2017; $ 2.430,00 ;;
11/4/2017; $ 2.430,00 ;;
12/4/2017; $ 2.430,00 ;;
17/4/2017; $ 2.430,00 ;;
18/4/2017; $ 2.450,00 ;;
19/4/2017; $ 2.480,00 ;;
20/4/2017; $ 2.500,00 ;;
21/4/2017; $ 2.500,00 ;;
24/4/2017; $ 2.500,00 ;;
25/4/2017; $ 2.515,00 ;;
26/4/2017; $ 2.530,00 ;;
27/4/2017; $ 2.550,00 ;;
28/4/2017; S/C ;;
2/5/2017; $ 2.510,00 ;;
3/5/2017; $ 2.540,00 ;;
4/5/2017; $ 2.540,00 ;;
5/5/2017; $ 2.570,00 ;;
8/5/2017; $ 2.550,00 ;;
9/5/2017; $ 2.550,00 ;;
10/5/2017; $ 2.560,00 ;;
11/5/2017; $ 2.550,00 ;;
12/5/2017; $ 2.550,00 ;;
15/5/2017; $ 2.550,00 ;;
16/5/2017; $ 2.540,00 ;;
17/5/2017; $ 2.540,00 ;;
18/5/2017; $ 2.580,00 ;;
19/5/2017; $ 2.580,00 ;;
22/5/2017; $ 2.590,00 ;;
23/5/2017; $ 2.600,00 ;;
24/5/2017; $ 2.600,00 ;;
26/5/2017; $ 2.605,00 ;;
29/5/2017; $ 2.600,00 ;;
30/5/2017; $ 2.615,00 ;;
31/5/2017; $ 2.630,00 ;;
1/6/2017; $ 2.630,00 ;;
2/6/2017; $ 2.630,00 ;;
5/6/2017; $ 2.650,00 ;;
6/6/2017; $ 2.650,00 ;;
7/6/2017; $ 2.650,00 ;;
8/6/2017; $ 2.670,00 ;;
9/6/2017; $ 2.650,00 ;;
12/6/2017; $ 2.640,00 ;;
13/6/2017; $ 2.640,00 ;;
14/6/2017; $ 2.640,00 ;;
15/6/2017; $ 2.630,00 ;;
16/6/2017; $ 2.610,00 ;;
19/6/2017; $ 2.610,00 ;;
21/6/2017; $ 2.650,00 ;;
22/6/2017; $ 2.620,00 ;;
23/6/2017; $ 2.600,00 ;;
26/6/2017; $ 2.600,00 ;;
27/6/2017; S/C ;;
28/6/2017; $ 2.600,00 ;;
29/6/2017; $ 2.650,00 ;;
30/6/2017; $ 2.650,00 ;;
3/7/2017; $ 2.700,00 ;;
4/7/2017; $ 2.700,00 ;;
5/7/2017; $ 2.730,00 ;;
6/7/2017; $ 2.710,00 ;;
7/7/2017; $ 2.710,00 ;;
10/7/2017; $ 2.750,00 ;;
11/7/2017; $ 2.750,00 ;;
12/7/2017; $ 2.750,00 ;;
13/7/2017; $ 2.780,00 ;;
14/7/2017; $ 2.780,00 ;;
17/7/2017; $ 2.800,00 ;;
18/7/2017; $ 2.810,00 ;;
19/7/2017; $ 2.800,00 ;;
20/7/2017; $ 2.810,00 ;;
21/7/2017; $ 2.830,00 ;;
24/7/2017; $ 2.820,00 ;;
25/7/2017; $ 2.820,00 ;;
26/7/2017; $ 2.850,00 ;;
27/7/2017; $ 2.880,00 ;;
28/7/2017; $ 2.900,00 ;;
31/7/2017; $ 2.900,00 ;;
1/8/2017; $ 2.900,00 ;;
2/8/2017; $ 2.890,00 ;;
3/8/2017; $ 2.880,00 ;;
4/8/2017; $ 2.880,00 ;;
7/8/2017; $ 2.850,00 ;;
8/8/2017; $ 2.860,00 ;;
9/8/2017; $ 2.850,00 ;;
10/8/2017; $ 2.820,00 ;;
11/8/2017; $ 2.790,00 ;;
14/8/2017; $ 2.730,00 ;;
15/8/2017; $ 2.710,00 ;;
16/8/2017; $ 2.700,00 ;;
17/8/2017; $ 2.750,00 ;;
18/8/2017; $ 2.730,00 ;;
22/8/2017; $ 2.710,00 ;;
23/8/2017; $ 2.720,00 ;;
24/8/2017; $ 2.720,00 ;;
25/8/2017; $ 2.700,00 ;;
28/8/2017; $ 2.680,00 ;;
29/8/2017; $ 2.680,00 ;;
30/8/2017; $ 2.650,00 ;;
31/8/2017; $ 2.620,00 ;;
1/9/2017; $ 2.630,00 ;;
4/9/2017; $ 2.640,00 ;;
5/9/2017; $ 2.640,00 ;;
6/9/2017; $ 2.645,00 ;;
7/9/2017; $ 2.650,00 ;;
8/9/2017; $ 2.650,00 ;;
11/9/2017; $ 2.645,00 ;;
12/9/2017; $ 2.640,00 ;;
13/9/2017; $ 2.660,00 ;;
14/9/2017; $ 2.650,00 ;;
15/9/2017; $ 2.630,00 ;;
18/9/2017; $ 2.625,00 ;;
19/9/2017; $ 2.680,00 ;;
20/9/2017; $ 2.700,00 ;;
21/9/2017; $ 2.760,00 ;;
22/9/2017; $ 2.780,00 ;;
25/9/2017; $ 2.820,00 ;;
26/9/2017; $ 2.850,00 ;;
27/9/2017; $ 2.900,00 ;;
28/9/2017; $ 2.940,00 ;;
29/9/2017; $ 2.920,00 ;;
2/10/2017; $ 2.940,00 ;;
3/10/2017; $ 2.910,00 ;;
4/10/2017; $ 2.930,00 ;;
5/10/2017; $ 2.920,00 ;;
6/10/2017; $ 2.930,00 ;;
9/10/2017; $ 2.930,00 ;;
10/10/2017; $ 2.930,00 ;;
11/10/2017; $ 2.930,00 ;;
12/10/2017; $ 2.920,00 ;;
13/10/2017; $ 2.900,00 ;;
17/10/2017; $ 2.890,00 ;;
18/10/2017; $ 2.890,00 ;;
19/10/2017; $ 2.850,00 ;;
20/10/2017; $ 2.850,00 ;;
23/10/2017; $ 2.830,00 ;;
24/10/2017; $ 2.830,00 ;;
25/10/2017; $ 2.830,00 ;;
26/10/2017; $ 2.840,00 ;;
27/10/2017; $ 2.875,00 ;;
30/10/2017; $ 2.885,00 ;;
31/10/2017; $ 2.900,00 ;;
1/11/2017; $ 2.895,00 ;;
2/11/2017; $ 2.870,00 ;;
3/11/2017; $ 2.890,00 ;;
6/11/2017; $ 2.870,00 ;;
7/11/2017; $ 2.870,00 ;;
8/11/2017; $ 2.825,00 ;;
9/11/2017; $ 2.800,00 ;;
10/11/2017; $ 2.770,00 ;;
13/11/2017; $ 2.735,00 ;;
14/11/2017; $ 2.690,00 ;;
15/11/2017; $ 2.670,00 ;;
16/11/2017; $ 2.670,00 ;;
17/11/2017; $ 2.660,00 ;;
21/11/2017; $ 2.670,00 ;;
22/11/2017; $ 2.710,00 ;;
23/11/2017; $ 2.710,00 ;;
24/11/2017; $ 2.705,00 ;;
27/11/2017; $ 2.665,00 ;;
28/11/2017; $ 2.620,00 ;;
29/11/2017; $ 2.560,00 ;;
30/11/2017; $ 2.550,00 ;;
1/12/2017; $ 2.570,00 ;;
4/12/2017; $ 2.580,00 ;;
5/12/2017; $ 2.610,00 ;;
6/12/2017; $ 2.750,00 ;;
7/12/2017; $ 2.760,00 ;;
11/12/2017; $ 2.760,00 ;;
12/12/2017; $ 2.775,00 ;;
13/12/2017; $ 2.775,00 ;;
14/12/2017; $ 2.775,00 ;;
15/12/2017; $ 2.810,00 ;;
18/12/2017; $ 2.810,00 ;;
19/12/2017; $ 2.820,00 ;;
20/12/2017; $ 2.850,00 ;;
21/12/2017; $ 2.870,00 ;;
22/12/2017; $ 2.870,00 ;;
26/12/2017; $ 2.900,00 ;;
27/12/2017; $ 2.940,00 ;;
28/12/2017; $ 2.990,00 ;;
29/12/2017; $ 3.000,00 ;;
2/1/2018; $ 3.000,00 ;;
3/1/2018; $ 2.990,00 ;;
4/1/2018; $ 3.005,00 ;;
5/1/2018; $ 3.030,00 ;;
8/1/2018; $ 3.050,00 ;;
9/1/2018; $ 3.055,00 ;;
10/1/2018; $ 3.045,00 ;;
11/1/2018; $ 3.025,00 ;;
12/1/2018; $ 3.050,00 ;;
15/1/2018; $ 3.050,00 ;;
16/1/2018; $ 3.065,00 ;;
17/1/2018; $ 3.070,00 ;;
18/1/2018; $ 3.070,00 ;;
19/1/2018; $ 3.080,00 ;;
22/1/2018; $ 3.100,00 ;;
23/1/2018; $ 3.150,00 ;;
24/1/2018; $ 3.200,00 ;;
25/1/2018; $ 3.230,00 ;;
26/1/2018; $ 3.280,00 ;;
29/1/2018; $ 3.300,00 ;;
30/1/2018; $ 3.350,00 ;;
31/1/2018; $ 3.370,00 ;;
1/2/2018; $ 3.400,00 ;;
2/2/2018; $ 3.400,00 ;;
5/2/2018; $ 3.370,00 ;;
6/2/2018; $ 3.400,00 ;;
7/2/2018; $ 3.400,00 ;;
8/2/2018; $ 3.400,00 ;;
9/2/2018; $ 3.470,00 ;;
14/2/2018; $ 3.480,00 ;;
15/2/2018; $ 3.480,00 ;;
16/2/2018; $ 3.480,00 ;;
19/2/2018; $ 3.470,00 ;;
20/2/2018; $ 3.500,00 ;;
21/2/2018; $ 3.500,00 ;;
22/2/2018; $ 3.500,00 ;;
23/2/2018; $ 3.500,00 ;;
26/2/2018; $ 3.530,00 ;;
27/2/2018; $ 3.570,00 ;;
28/2/2018; $ 3.650,00 ;;
1/3/2018; $ 3.660,00 ;;
2/3/2018; $ 3.700,00 ;;
5/3/2018; $ 3.740,00 ;;
6/3/2018; $ 3.750,00 ;;
7/3/2018; $ 3.770,00 ;;
8/3/2018; $ 3.770,00 ;;
9/3/2018; $ 3.770,00 ;;
12/3/2018; $ 3.770,00 ;;
13/3/2018; $ 3.760,00 ;;
14/3/2018; $ 3.800,00 ;;
15/3/2018; $ 3.800,00 ;;
16/3/2018; $ 3.850,00 ;;
19/3/2018; $ 3.890,00 ;;
20/3/2018; $ 3.925,00 ;;
21/3/2018; $ 3.930,00 ;;
22/3/2018; $ 3.990,00 ;;
23/3/2018; $ 4.000,00 ;;
26/3/2018; $ 3.930,00 ;;
27/3/2018; $ 3.950,00 ;;
28/3/2018; $ 3.945,00 ;;
3/4/2018; $ 3.950,00 ;;
4/4/2018; $ 3.960,00 ;;
5/4/2018; $ 4.000,00 ;;
6/4/2018; $ 4.050,00 ;;
9/4/2018; $ 4.090,00 ;;
10/4/2018; $ 4.100,00 ;;
11/4/2018; $ 4.140,00 ;;
12/4/2018; $ 4.300,00 ;;
13/4/2018; $ 4.375,00 ;;
16/4/2018; $ 4.430,00 ;;
17/4/2018; $ 4.430,00 ;;
18/4/2018; $ 4.490,00 ;;
19/4/2018; $ 4.520,00 ;;
20/4/2018; $ 4.450,00 ;;
23/4/2018; $ 4.580,00 ;;
24/4/2018; $ 4.695,00 ;;
25/4/2018; $ 4.695,00 ;;
26/4/2018; $ 4.735,00 ;;
27/4/2018; $ 4.800,00 ;;
2/5/2018; $ 4.990,00 ;;
3/5/2018; $ 5.230,00 ;;
4/5/2018; $ 5.230,00 ;;
7/5/2018; $ 5.530,00 ;;
8/5/2018; $ 5.695,00 ;;
9/5/2018; $ 5.695,00 ;;
10/5/2018; $ 5.700,00 ;;
11/5/2018; $ 5.850,00 ;;
14/5/2018; $ 6.200,00 ;;
15/5/2018; $ 6.180,00 ;;
16/5/2018; $ 6.120,00 ;;
17/5/2018; $ 6.120,00 ;;
18/5/2018; $ 6.100,00 ;;
21/5/2018; $ 6.060,00 ;;
22/5/2018; $ 6.140,00 ;;
23/5/2018; $ 6.090,00 ;;
24/5/2018; $ 6.045,00 ;;
28/5/2018; $ 6.020,00 ;;
29/5/2018; $ 6.030,00 ;;
30/5/2018; $ 6.100,00 ;;
31/5/2018; $ 6.050,00 ;;
1/6/2018; $ 6.050,00 ;;
4/6/2018; $ 5.950,00 ;;
5/6/2018; $ 5.980,00 ;;
6/6/2018; $ 5.930,00 ;;
7/6/2018; $ 5.880,00 ;;
8/6/2018; $ 5.900,00 ;;
11/6/2018; $ 6.010,00 ;;
12/6/2018; $ 5.900,00 ;;
13/6/2018; $ 5.890,00 ;;
14/6/2018; $ 6.000,00 ;;
15/6/2018; $ 6.200,00 ;;
18/6/2018; $ 6.000,00 ;;
19/6/2018; $ 6.000,00 ;;
21/6/2018; $ 5.920,00 ;;
22/6/2018; $ 5.920,00 ;;
25/6/2018; $ 5.920,00 ;;
26/6/2018; $ 5.920,00 ;;
27/6/2018; $ 5.900,00 ;;
28/6/2018; $ 5.950,00 ;;
29/6/2018; $ 6.050,00 ;;
2/7/2018; $ 5.990,00 ;;
3/7/2018; $ 5.920,00 ;;
4/7/2018; $ 5.850,00 ;;
5/7/2018; $ 5.900,00 ;;
6/7/2018; $ 5.820,00 ;;
10/7/2018; $ 5.800,00 ;;
11/7/2018; $ 5.800,00 ;;
12/7/2018; $ 5.720,00 ;;
13/7/2018; $ 5.700,00 ;;
16/7/2018; $ 5.650,00 ;;
17/7/2018; $ 5.660,00 ;;
18/7/2018; $ 5.660,00 ;;
19/7/2018; $ 5.640,00 ;;
20/7/2018; $ 5.680,00 ;;
23/7/2018; $ 5.650,00 ;;
24/7/2018; $ 5.800,00 ;;
25/7/2018; $ 5.750,00 ;;
26/7/2018; $ 5.800,00 ;;
27/7/2018; $ 5.780,00 ;;
30/7/2018; $ 5.800,00 ;;
31/7/2018; $ 5.795,00 ;;
1/8/2018; $ 5.950,00 ;;
2/8/2018; $ 5.950,00 ;;
3/8/2018; $ 6.030,00 ;;
6/8/2018; $ 6.000,00 ;;
7/8/2018; $ 6.000,00 ;;
8/8/2018; $ 6.040,00 ;;
9/8/2018; $ 6.100,00 ;;
10/8/2018; $ 6.400,00 ;;
13/8/2018; $ 6.450,00 ;;
14/8/2018; $ 6.450,00 ;;
15/8/2018; $ 6.500,00 ;;
16/8/2018; $ 6.510,00 ;;
17/8/2018; $ 6.510,00 ;;
21/8/2018; $ 6.500,00 ;;
22/8/2018; $ 6.500,00 ;;
23/8/2018; $ 6.550,00 ;;
24/8/2018; $ 6.550,00 ;;
27/8/2018; $ 6.600,00 ;;
28/8/2018; $ 6.700,00 ;;
29/8/2018; $ 7.010,00 ;;
30/8/2018; $ 8.000,00 ;;
31/8/2018; $ 7.050,00 ;;
3/9/2018; S/C ;;
4/9/2018; $ 7.700,00 ;;
5/9/2018; $ 8.000,00 ;;
6/9/2018; S/C ;;
7/9/2018; $ 7.400,00 ;;
10/9/2018; $ 7.370,00 ;;
11/9/2018; $ 7.800,00 ;;
12/9/2018; $ 7.870,00 ;;
13/9/2018; $ 7.920,00 ;;
14/9/2018; $ 7.970,00 ;;
17/9/2018; $ 7.980,00 ;;
18/9/2018; $ 8.010,00 ;;
19/9/2018; $ 8.100,00 ;;
20/9/2018; S/C ;;
21/9/2018; S/C ;;
24/9/2018; $ 8.000,00 ;;
25/9/2018; $ 8.300,00 ;;
26/9/2018; $ 8.330,00 ;;
27/9/2018; $ 8.400,00 ;;
28/9/2018; $ 8.600,00 ;;
1/10/2018; $ 8.650,00 ;;
2/10/2018; $ 8.300,00 ;;
3/10/2018; $ 8.250,00 ;;
4/10/2018; $ 8.400,00 ;;
5/10/2018; $ 8.400,00 ;;
8/10/2018; S/C ;;
9/10/2018; $ 8.450,00 ;;
10/10/2018; $ 8.450,00 ;;
11/10/2018; $ 8.500,00 ;;
16/10/2018; $ 8.540,00 ;;
17/10/2018; $ 8.640,00 ;;
18/10/2018; S/C ;;
19/10/2018; S/C ;;
22/10/2018; S/C ;;
23/10/2018; $ 6.800,00 ;;
24/10/2018; $ 6.750,00 ;;
25/10/2018; $ 6.650,00 ;;
26/10/2018; $ 6.600,00 ;;
29/10/2018; $ 6.600,00 ;;
30/10/2018; $ 6.560,00 ;;
31/10/2018; $ 6.320,00 ;;
1/11/2018; $ 6.385,00 ;;
2/11/2018; $ 6.350,00 ;;
5/11/2018; $ 6.200,00 ;;
6/11/2018; $ 6.200,00 ;;
7/11/2018; $ 6.200,00 ;;
8/11/2018; $ 6.200,00 ;;
9/11/2018; $ 6.170,00 ;;
12/11/2018; $ 6.200,00 ;;
13/11/2018; $ 6.300,00 ;;
14/11/2018; $ 6.300,00 ;;
15/11/2018; $ 6.380,00 ;;
16/11/2018; $ 6.400,00 ;;
20/11/2018; $ 6.140,00 ;;
21/11/2018; $ 6.220,00 ;;
22/11/2018; $ 6.290,00 ;;
23/11/2018; $ 6.600,00 ;;
26/11/2018; $ 7.000,00 ;;
27/11/2018; $ 7.030,00 ;;
28/11/2018; $ 7.000,00 ;;
29/11/2018; $ 6.770,00 ;;
30/11/2018; $ 6.600,00 ;;
3/12/2018; $ 6.360,00 ;;
4/12/2018; $ 6.585,00 ;;
5/12/2018; $ 6.870,00 ;;
6/12/2018; $ 7.050,00 ;;
7/12/2018; $ 7.180,00 ;;
10/12/2018; $ 7.480,00 ;;
11/12/2018; $ 7.470,00 ;;
12/12/2018; $ 7.480,00 ;;
13/12/2018; $ 7.690,00 ;;
14/12/2018; $ 7.750,00 ;;
17/12/2018; $ 8.100,00 ;;
18/12/2018; $ 7.750,00 ;;
19/12/2018; $ 7.750,00 ;;
20/12/2018; $ 7.700,00 ;;
21/12/2018; $ 7.740,00 ;;
26/12/2018; $ 7.840,00 ;;
27/12/2018; $ 7.810,00 ;;
28/12/2018; $ 7.725,00 ;;
2/1/2019; $ 7.650,00 ;;
3/1/2019; $ 7.710,00 ;;
4/1/2019; $ 7.620,00 ;;
7/1/2019; $ 7.570,00 ;;
8/1/2019; $ 7.500,00 ;;
9/1/2019; $ 7.510,00 ;;
10/1/2019; $ 7.300,00 ;;
11/1/2019; $ 7.350,00 ;;
14/1/2019; $ 7.350,00 ;;
15/1/2019; $ 7.430,00 ;;
16/1/2019; $ 7.530,00 ;;
17/1/2019; $ 7.650,00 ;;
18/1/2019; $ 7.690,00 ;;
21/1/2019; $ 7.730,00 ;;
22/1/2019; $ 7.710,00 ;;
23/1/2019; $ 7.735,00 ;;
24/1/2019; $ 7.810,00 ;;
25/1/2019; $ 7.735,00 ;;
28/1/2019; $ 7.770,00 ;;
29/1/2019; $ 7.900,00 ;;
30/1/2019; $ 7.910,00 ;;
31/1/2019; $ 7.820,00 ;;
1/2/2019; $ 7.765,00 ;;
4/2/2019; $ 7.790,00 ;;
5/2/2019; $ 7.780,00 ;;
6/2/2019; $ 7.780,00 ;;
7/2/2019; $ 7.750,00 ;;
8/2/2019; $ 7.720,00 ;;
11/2/2019; $ 7.545,00 ;;
12/2/2019; $ 7.560,00 ;;
13/2/2019; $ 7.530,00 ;;
14/2/2019; $ 7.440,00 ;;
15/2/2019; $ 7.490,00 ;;
18/2/2019; $ 7.200,00 ;;
19/2/2019; $ 7.330,00 ;;
20/2/2019; $ 7.300,00 ;;
21/2/2019; S/C ;;
